tick,scale_name,candidate_task_count,candidate_vehicle_count,iteration_count,planning_time_ms,initial_score,best_score,score_improvement,initial_distance,best_distance,initial_lateness,best_lateness,initial_unassigned,best_unassigned,accepted_count,best_destroy,best_repair,destroy_weights,repair_weights
888,large,5,3,120,4.88,-16.38,-16.38,0.0,18.6,18.6,0.0,0.0,4,4,120,,,"[1.85, 2.85, 2.7, 2.6]","[2.25, 2.85, 2.7, 2.2]"
889,large,4,2,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
890,large,5,2,120,3.27,-50.97,-50.97,0.0,41.2,41.2,3.2,3.2,4,4,120,,,"[2.35, 2.5, 2.15, 3.0]","[2.75, 2.05, 2.6, 2.6]"
891,large,4,1,120,2.38,-14.02,-14.02,0.0,41.0,41.0,0.0,0.0,3,3,120,,,"[2.3, 2.1, 3.0, 2.6]","[2.9, 2.2, 2.6, 2.3]"
895,large,4,3,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
896,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
897,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
898,large,5,3,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
899,large,6,3,120,0.06,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
900,large,7,4,120,4.44,-32.73,-32.73,0.0,17.6,17.6,0.0,0.0,6,6,120,,,"[2.25, 3.5, 2.1, 2.15]","[2.45, 2.45, 2.35, 2.75]"
901,large,6,3,120,0.06,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
902,large,7,3,120,0.07,-56.0,-56.0,0.0,0.0,0.0,0.0,0.0,7,7,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
903,large,7,3,120,0.06,-56.0,-56.0,0.0,0.0,0.0,0.0,0.0,7,7,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
904,large,7,3,120,2.85,-92.37,-92.37,0.0,34.8,34.8,17.8,17.8,6,6,120,,,"[1.95, 2.4, 2.75, 2.9]","[2.65, 2.4, 2.3, 2.65]"
905,large,6,2,120,0.05,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
906,large,6,2,120,2.6,-50.36,-50.36,0.0,33.2,33.2,2.2,2.2,5,5,120,,,"[2.45, 2.4, 2.85, 2.3]","[2.4, 2.1, 2.45, 3.05]"
907,large,5,1,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
908,large,6,1,120,2.37,-26.8,-26.8,0.0,25.2,25.2,0.0,0.0,5,5,120,,,"[3.25, 2.3, 2.05, 2.4]","[2.65, 2.65, 2.15, 2.55]"
909,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
910,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
911,large,6,2,120,2.79,-24.02,-24.02,0.0,17.8,17.8,0.0,0.0,5,5,120,,,"[2.55, 2.0, 3.05, 2.4]","[2.1, 2.7, 2.85, 2.35]"
912,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
913,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
914,large,5,2,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
915,large,6,2,120,3.57,-26.53,-26.53,0.0,25.8,25.8,0.0,0.0,5,5,120,,,"[2.55, 2.5, 2.4, 2.55]","[2.05, 2.45, 2.15, 3.35]"
916,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
917,large,6,1,120,2.26,-29.35,-29.35,0.0,33.6,33.6,0.0,0.0,5,5,120,,,"[2.55, 2.85, 2.35, 2.25]","[2.35, 2.6, 2.55, 2.5]"
918,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
919,large,5,1,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
920,large,5,1,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
921,large,5,1,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
922,large,6,2,120,2.66,-24.11,-24.11,0.0,8.4,8.4,0.0,0.0,5,5,120,,,"[2.2, 2.65, 2.4, 2.75]","[3.1, 2.1, 2.65, 2.15]"
923,large,5,1,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
924,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
925,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
926,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
927,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
928,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
929,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
930,large,6,3,120,3.63,-24.45,-24.45,0.0,18.6,18.6,0.0,0.0,5,5,120,,,"[3.2, 1.6, 2.75, 2.45]","[2.05, 2.0, 2.8, 3.15]"
931,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
932,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
933,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
934,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
935,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
936,large,5,2,120,1.69,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
937,large,5,2,120,0.07,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
938,large,6,2,120,3.53,-24.96,-24.96,0.0,9.6,9.6,0.0,0.0,5,5,120,,,"[2.85, 1.9, 2.2, 3.05]","[2.6, 2.35, 2.4, 2.65]"
939,large,5,4,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
940,large,5,5,120,3.44,-72.17,-72.17,0.0,48.6,48.6,13.6,13.6,4,4,120,,,"[2.65, 2.4, 2.5, 2.45]","[2.75, 2.2, 2.2, 2.85]"
941,large,4,4,120,0.06,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
942,large,4,4,120,0.06,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
943,large,4,5,120,0.07,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
944,large,4,7,120,0.07,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
945,large,4,8,120,0.07,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
946,large,4,8,120,0.08,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
947,large,4,8,120,0.08,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
948,large,4,8,120,0.07,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
949,large,4,8,120,0.08,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
950,large,4,10,120,0.09,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
951,large,5,11,120,11.12,-17.65,-17.65,0.0,17.4,17.4,0.0,0.0,4,4,120,,,"[2.75, 2.35, 2.4, 2.5]","[3.3, 2.15, 1.95, 2.6]"
952,large,5,10,120,7.6,-20.0,-20.0,0.0,33.2,33.2,0.0,0.0,4,4,120,,,"[2.45, 2.75, 2.65, 2.15]","[2.9, 2.3, 2.7, 2.1]"
953,large,4,9,120,0.09,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
954,large,6,9,120,6.82,-213.28,-213.28,0.0,127.8,127.8,100.0,100.0,3,3,120,,,"[2.85, 2.9, 2.85, 1.4]","[2.6, 2.1, 2.8, 2.5]"
955,large,3,6,120,0.06,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,3,3,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
956,large,3,7,120,0.06,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,3,3,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
957,large,3,7,120,0.06,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,3,3,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
958,large,3,7,120,0.06,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,3,3,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
959,large,3,7,120,0.14,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,3,3,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
960,large,3,8,120,4.29,-278.14,-278.14,0.0,55.6,55.6,125.6,125.6,2,2,120,,,"[1.8, 2.7, 2.8, 2.7]","[3.15, 2.9, 1.95, 2.0]"
961,large,4,8,120,6.02,-223.22,-223.22,0.0,82.6,82.6,102.8,102.8,2,2,120,,,"[3.05, 2.65, 2.4, 1.9]","[2.4, 2.05, 3.0, 2.55]"
979,large,3,3,120,7.65,32.31,32.31,0.0,83.8,83.8,0.0,0.0,0,0,120,,,"[3.25, 1.9, 2.65, 2.2]","[2.5, 2.85, 2.2, 2.45]"
990,large,4,1,120,0.04,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
991,large,5,1,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
992,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
993,large,5,1,120,0.04,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
994,large,5,1,120,2.46,-19.1,-19.1,0.0,18.2,18.2,0.0,0.0,4,4,120,,,"[2.3, 2.65, 2.55, 2.5]","[2.85, 2.6, 2.3, 2.25]"
996,large,4,1,120,0.04,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
997,large,4,2,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
998,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
999,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1000,large,5,2,120,0.05,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1001,large,6,3,120,4.03,-115.83,-115.83,0.0,66.6,66.6,32.6,32.6,4,4,120,,,"[2.15, 2.65, 2.65, 2.55]","[2.9, 2.25, 1.85, 3.0]"
1002,large,4,2,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1003,large,4,2,120,2.7,-12.13,-12.13,0.0,25.8,25.8,0.0,0.0,3,3,120,,,"[2.65, 2.4, 2.3, 2.65]","[2.45, 2.9, 2.05, 2.6]"
1004,large,4,1,120,0.04,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1005,large,4,1,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1006,large,4,1,120,0.04,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1007,large,4,1,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1008,large,5,1,120,2.27,-13.47,-13.47,0.0,17.8,17.8,0.0,0.0,4,4,120,,,"[2.5, 1.95, 2.75, 2.8]","[1.8, 3.25, 1.8, 3.15]"
1015,large,8,1,120,0.05,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1016,large,8,2,120,0.06,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1017,large,8,2,120,0.06,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1018,large,8,2,120,0.07,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1019,large,8,3,120,2.98,-95.95,-95.95,0.0,41.2,41.2,15.2,15.2,7,7,120,,,"[2.85, 2.8, 2.55, 1.8]","[2.3, 2.55, 2.55, 2.6]"
1020,large,7,4,120,2.98,-31.83,-31.83,0.0,26.0,26.0,0.0,0.0,6,6,120,,,"[2.55, 2.5, 3.25, 1.7]","[3.2, 1.7, 2.5, 2.6]"
1021,large,6,3,120,0.18,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1022,large,6,4,120,3.29,-26.77,-26.77,0.0,25.6,25.6,0.0,0.0,5,5,120,,,"[3.15, 1.8, 2.25, 2.8]","[2.6, 2.2, 2.95, 2.25]"
1023,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1024,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1025,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1026,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1027,large,5,3,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1028,large,6,4,120,4.8,-26.91,-26.91,0.0,17.8,17.8,0.0,0.0,5,5,120,,,"[2.6, 2.25, 2.95, 2.2]","[2.2, 3.15, 2.35, 2.3]"
1029,large,5,3,120,3.1,-22.12,-22.12,0.0,41.0,41.0,0.0,0.0,4,4,120,,,"[2.05, 2.05, 2.1, 3.8]","[2.55, 3.05, 2.8, 1.6]"
1030,large,5,2,120,2.93,-17.36,-17.36,0.0,8.2,8.2,0.0,0.0,4,4,120,,,"[3.1, 1.85, 2.45, 2.6]","[2.75, 2.2, 2.0, 3.05]"
1031,large,4,1,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1032,large,6,1,120,2.44,-24.77,-24.77,0.0,10.4,10.4,0.0,0.0,5,5,120,,,"[2.7, 2.45, 2.45, 2.4]","[3.05, 2.25, 2.55, 2.15]"
1033,large,6,1,120,0.05,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1034,large,6,2,120,0.05,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1035,large,6,2,120,0.05,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1036,large,6,3,120,0.06,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1037,large,6,4,120,0.07,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1038,large,8,5,120,3.04,-39.3,-39.3,0.0,16.2,16.2,0.0,0.0,7,7,120,,,"[2.9, 2.55, 2.5, 2.05]","[2.9, 2.25, 2.9, 1.95]"
1039,large,8,5,120,0.08,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1040,large,8,5,120,0.09,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1041,large,8,5,120,0.09,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1042,large,8,5,120,0.09,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1043,large,8,5,120,0.09,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1044,large,8,5,120,0.1,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,8,8,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1045,large,8,5,120,3.46,-45.73,-45.73,0.0,33.6,33.6,0.0,0.0,7,7,120,,,"[2.5, 2.45, 2.45, 2.6]","[2.6, 1.9, 2.6, 2.9]"
1046,large,7,4,120,2.89,-35.34,-35.34,0.0,33.2,33.2,0.0,0.0,6,6,120,,,"[2.35, 3.3, 1.95, 2.4]","[3.2, 2.55, 1.8, 2.45]"
1047,large,6,3,120,0.07,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1048,large,6,4,120,3.76,-28.81,-28.81,0.0,33.8,33.8,0.0,0.0,5,5,120,,,"[2.45, 2.25, 2.6, 2.7]","[2.25, 2.65, 2.35, 2.75]"
1049,large,5,3,120,3.52,-18.82,-18.82,0.0,33.2,33.2,0.0,0.0,4,4,120,,,"[2.4, 2.3, 2.6, 2.7]","[2.45, 2.5, 2.65, 2.4]"
1050,large,5,2,120,3.52,-14.37,-14.37,0.0,10.4,10.4,0.0,0.0,4,4,120,,,"[2.4, 2.6, 2.4, 2.6]","[2.8, 2.4, 2.6, 2.2]"
1051,large,4,1,120,0.04,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1052,large,4,3,120,0.05,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1053,large,4,4,120,0.07,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1054,large,4,4,120,3.19,-58.53,-58.53,0.0,42.6,42.6,12.6,12.6,3,3,120,,,"[2.5, 2.25, 2.45, 2.8]","[2.1, 3.05, 2.4, 2.45]"
1055,large,3,3,120,0.05,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,3,3,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1056,large,4,4,120,0.06,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1057,large,4,4,120,0.06,-32.0,-32.0,0.0,0.0,0.0,0.0,0.0,4,4,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1058,large,6,5,120,0.08,-48.0,-48.0,0.0,0.0,0.0,0.0,0.0,6,6,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1059,large,7,5,120,5.2,-32.8,-32.8,0.0,18.6,18.6,0.0,0.0,6,6,120,,,"[2.55, 2.95, 2.0, 2.5]","[2.6, 2.35, 2.35, 2.7]"
1060,large,6,5,120,3.53,-27.47,-27.47,0.0,33.4,33.4,0.0,0.0,5,5,120,,,"[2.45, 3.0, 2.3, 2.25]","[2.9, 2.2, 2.65, 2.25]"
1061,large,5,4,120,0.07,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1062,large,6,4,120,2.89,-30.15,-30.15,0.0,33.6,33.6,0.0,0.0,5,5,120,,,"[2.75, 2.45, 2.85, 1.95]","[2.35, 2.6, 3.0, 2.05]"
1063,large,5,3,120,0.07,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1064,large,5,4,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1065,large,5,4,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1066,large,5,4,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
1067,large,5,4,120,0.06,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,5,5,0,,,"[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]"
